rv_city,rv_price
dallas,$49995
portland,$400
portland,$795
portland,$795
portland,$1570
portland,$5913
portland,$3180
portland,$1745
portland,$140
portland,$20
portland,$200
portland,$100
portland,$300
portland,$12500
portland,$50
portland,$24950
portland,$800
portland,$150
portland,$95000
austin,$31309
austin,$41215
austin,$29995
austin,$59999
austin,$36995
austin,$39995
austin,$34995
austin,$36995
austin,$10500
austin,$29988
austin,$49995
austin,$34995
austin,$77825
austin,$26995
austin,$31995
"jacksonville, FL",$37993
"jacksonville, FL",$595
"jacksonville, FL",$595
"jacksonville, FL",$19995
"jacksonville, FL",$11995
"jacksonville, FL",$349
"jacksonville, FL",$45
"jacksonville, FL",$34499
"jacksonville, FL",$350
"jacksonville, FL",$18995
"jacksonville, FL",$500
"jacksonville, FL",$500
"jacksonville, FL",$48977
"jacksonville, FL",$48977
"jacksonville, FL",$48977
"jacksonville, FL",$18995
"jacksonville, FL",$599
"jacksonville, FL",$48977
"jacksonville, FL",$52774
philadelphia,$5999
philadelphia,$12
philadelphia,$4300
philadelphia,$42000
philadelphia,$12500
philadelphia,$997
philadelphia,$3500
philadelphia,$50
philadelphia,$54837
philadelphia,$875
philadelphia,$1
philadelphia,$3899
philadelphia,$50
philadelphia,$7799
philadelphia,$1400
philadelphia,$22995
philadelphia,$8500
philadelphia,$12999
philadelphia,$12999
philadelphia,$12999
el paso,$9899
el paso,$10899
el paso,$18980
el paso,$15495
el paso,$18980
el paso,$16900
el paso,$11495
el paso,$11495
el paso,$8495
el paso,$10495
el paso,$11799
new york,$23000
new york,$82500
new york,$900
new york,$12999
new york,$89500
new york,$350
new york,$15995
new york,$1999
new york,$25000
new york,$25000
new york,$25000
new york,$25000
new york,$25000
new york,$25000
new york,$5500
louisville,$500
louisville,$500
louisville,$62000
louisville,$16000
louisville,$1945
louisville,$70000
louisville,$25000
louisville,$9000
louisville,$5195
louisville,$3895
louisville,$250
louisville,$5900
louisville,$99995
louisville,$16995
louisville,$19991
louisville,$16995
louisville,$6995
louisville,$9495
louisville,$16995
phoenix,$7500
phoenix,$149
phoenix,$7500
phoenix,$149
phoenix,$59900
phoenix,$400
phoenix,$100
phoenix,$100
phoenix,$75
phoenix,$45
phoenix,$1
phoenix,$49995
phoenix,$90
phoenix,$90
phoenix,$87900
phoenix,$80
las vegas,$31019
las vegas,$51456
las vegas,$500
las vegas,$20541
las vegas,$19861
las vegas,$21984
las vegas,$51995
las vegas,$21995
las vegas,$39995
las vegas,$23995
las vegas,$21999
las vegas,$850
"columbus, OH",$21316
"columbus, OH",$87906
"columbus, OH",$19995
"columbus, OH",$21316
"columbus, OH",$14495
"columbus, OH",$6991
"columbus, OH",$49961
"columbus, OH",$50288
"columbus, OH",$10995
"columbus, OH",$11417
"columbus, OH",$117193
"columbus, OH",$2500
"columbus, OH",$79056
"columbus, OH",$16900
"columbus, OH",$29277
"columbus, OH",$12100
"columbus, OH",$87595
"columbus, OH",$7991
"columbus, OH",$27413
detroit metro,$6600
detroit metro,$1500
detroit metro,$1
detroit metro,$10495
detroit metro,$3899
detroit metro,$25
detroit metro,$4899
detroit metro,$14900
detroit metro,$2925
detroit metro,$100
detroit metro,$2925
detroit metro,$1
detroit metro,$995
detroit metro,$38
detroit metro,$38
detroit metro,$13999
detroit metro,$6500
detroit metro,$10495
detroit metro,$172
detroit metro,$9995
denver,$26871
dallas,$42995
dallas,$45777
dallas,$45777
dallas,$46995
dallas,$42995
dallas,$24995
dallas,$42995
dallas,$3320
dallas,$1825
dallas,$26995
dallas,$22495
dallas,$14995
dallas,$20777
dallas,$17777
dallas,$24777
dallas,$48910
dallas,$25995
dallas,$48910
dallas,$66910
milwaukee,$16988
portland,$150
portland,$75
portland,$44900
portland,$1
portland,$50
portland,$300
tucson,$49900
san diego,$7975
austin,$36038
austin,$45981
austin,$43229
austin,$550
austin,$18699
austin,$39900
austin,$21954
austin,$24687
austin,$23937
austin,$27287
austin,$64946
austin,$39995
austin,$54995
austin,$46452
austin,$32900
austin,$36995
austin,$64995
austin,$28995
austin,$45995
austin,$64946
chicago,$220
"jacksonville, FL",$45889
"jacksonville, FL",$30900
"jacksonville, FL",$32900
"jacksonville, FL",$48977
"jacksonville, FL",$69995
"jacksonville, FL",$18995
"jacksonville, FL",$18995
"jacksonville, FL",$11995
"jacksonville, FL",$379
"jacksonville, FL",$69995
"jacksonville, FL",$225
"jacksonville, FL",$109
"jacksonville, FL",$139
"jacksonville, FL",$40
"jacksonville, FL",$100
"jacksonville, FL",$3500
"jacksonville, FL",$29900
"jacksonville, FL",$19995
"jacksonville, FL",$18995
SF bay area,$149900
charlotte,$59500
philadelphia,$7000
philadelphia,$65
philadelphia,$5000
philadelphia,$7500
philadelphia,$49000
philadelphia,$54837
philadelphia,$350
philadelphia,$350
philadelphia,$400
philadelphia,$1095
philadelphia,$99
philadelphia,$5999
philadelphia,$36800
philadelphia,$28900
philadelphia,$39900
philadelphia,$43999
philadelphia,$8500
indianapolis,$1
el paso,$14890
el paso,$12950
el paso,$15890
el paso,$18980
el paso,$5899
el paso,$10899
el paso,$24980
el paso,$9899
el paso,$12899
el paso,$19980
el paso,$15899
el paso,$8900
el paso,$13860
el paso,$1000000
el paso,$1000
el paso,$1800
el paso,$2699
el paso,$31900
el paso,$17900
el paso,$1
los angeles,$63999
louisville,$9995
louisville,$27995
louisville,$42995
louisville,$96500
louisville,$540
louisville,$1945
louisville,$1945
louisville,$150
louisville,$50
louisville,$3899
louisville,$12500
louisville,$23995
louisville,$15995
louisville,$4995
louisville,$11995
louisville,$14995
louisville,$17995
louisville,$7995
louisville,$22995
louisville,$12995
phoenix,$20490
phoenix,$18999
phoenix,$6000
phoenix,$75
phoenix,$50
phoenix,$50
phoenix,$40
phoenix,$200
phoenix,$100
phoenix,$325
phoenix,$3000
phoenix,$19900
phoenix,$325
phoenix,$59910
phoenix,$175
phoenix,$7
phoenix,$130
phoenix,$24900
phoenix,$60
las vegas,$9999
las vegas,$1500
las vegas,$64999
las vegas,$269995
las vegas,$79995
las vegas,$89900
las vegas,$59995
las vegas,$19995
las vegas,$59995
las vegas,$49995
las vegas,$149995
las vegas,$35000
las vegas,$14491
las vegas,$6495
"columbus, OH",$84995
"columbus, OH",$14995
"columbus, OH",$1900
"columbus, OH",$695
"columbus, OH",$695
"columbus, OH",$695
"columbus, OH",$299995
"columbus, OH",$69995
"columbus, OH",$2850
"columbus, OH",$4250
"columbus, OH",$49961
detroit metro,$11995
detroit metro,$28995
detroit metro,$79995
detroit metro,$12995
detroit metro,$26995
detroit metro,$19995
detroit metro,$19995
detroit metro,$26995
detroit metro,$6995
detroit metro,$27995
detroit metro,$8495
detroit metro,$2495
detroit metro,$7995
detroit metro,$4995
detroit metro,$14995
detroit metro,$10495
detroit metro,$7500
detroit metro,$1
denver,$20000
denver,$225
denver,$3000
denver,$8000
denver,$2000
denver,$24999
denver,$19995
denver,$59995
denver,$39995
denver,$9999
denver,$5
denver,$1700
denver,$10
denver,$310
denver,$150
denver,$900
denver,$2
denver,$2000
denver,$1
denver,$30
dallas,$79950
dallas,$10477
dallas,$19495
dallas,$35996
dallas,$50000
milwaukee,$18488
milwaukee,$37988
milwaukee,$19588
milwaukee,$22995
milwaukee,$20488
milwaukee,$27999
milwaukee,$29995
milwaukee,$34999
milwaukee,$39988
milwaukee,$16995
milwaukee,$17588
milwaukee,$35
milwaukee,$19988
milwaukee,$9995
milwaukee,$4000
milwaukee,$23999
tucson,$15978
tucson,$600
tucson,$150
tucson,$22300
tucson,$28300
tucson,$19900
tucson,$5500
tucson,$18000
san diego,$50500
san diego,$17990
san diego,$15000
san diego,$5500
san diego,$15000
san diego,$3900
san diego,$20995
san diego,$34900
san diego,$20000
san diego,$700
san diego,$20000
san diego,$20000
san diego,$20000
san diego,$15000
san diego,$23990
san diego,$4990
san diego,$3900
san diego,$34900
san diego,$5990
san diego,$85
austin,$25995
austin,$48333
austin,$44995
austin,$28995
austin,$27847
austin,$25
austin,$25
austin,$500000
austin,$18699
austin,$692
austin,$1
austin,$1
austin,$60
austin,$32985
austin,$100
austin,$30000
austin,$1
austin,$125
austin,$11500
austin,$25
chicago,$31000
chicago,$100
chicago,$40
chicago,$15000
chicago,$15000
chicago,$15000
chicago,$60
chicago,$5000
chicago,$7500
chicago,$100
chicago,$400
chicago,$4995
chicago,$75
chicago,$39000
chicago,$450
chicago,$1500
"jacksonville, FL",$50
"jacksonville, FL",$23999
"jacksonville, FL",$11995
"jacksonville, FL",$18995
"jacksonville, FL",$18995
"jacksonville, FL",$349
"jacksonville, FL",$69995
"jacksonville, FL",$17466
"jacksonville, FL",$21456
"jacksonville, FL",$30900
"jacksonville, FL",$16990
"jacksonville, FL",$21456
"jacksonville, FL",$22774
"jacksonville, FL",$23677
"jacksonville, FL",$25500
SF bay area,$199900
SF bay area,$169900
SF bay area,$211539
SF bay area,$76888
SF bay area,$22000
SF bay area,$26400
SF bay area,$26400
SF bay area,$93888
SF bay area,$99819
SF bay area,$96900
SF bay area,$99900
SF bay area,$129888
SF bay area,$104800
SF bay area,$59900
charlotte,$70000
charlotte,$175
charlotte,$10500
charlotte,$3207
charlotte,$22985
charlotte,$21955
charlotte,$6000
charlotte,$4
charlotte,$3000
charlotte,$6140
charlotte,$6140
charlotte,$6140
charlotte,$6140
charlotte,$6140
charlotte,$6140
charlotte,$6140
charlotte,$5500
charlotte,$6140
charlotte,$6140
indianapolis,$2145
indianapolis,$12500
indianapolis,$1
indianapolis,$29349
indianapolis,$32879
indianapolis,$11500
indianapolis,$400
indianapolis,$250
indianapolis,$2145
indianapolis,$2495
indianapolis,$1600
indianapolis,$2100
indianapolis,$1000
indianapolis,$7000
indianapolis,$56988
indianapolis,$17500
indianapolis,$42000
indianapolis,$16500
indianapolis,$42999
el paso,$15588
el paso,$3300
el paso,$40589
el paso,$8495
el paso,$11495
el paso,$11495
el paso,$16900
el paso,$15495
el paso,$50000
el paso,$17900
los angeles,$37999
los angeles,$8000
los angeles,$19999
los angeles,$13999
los angeles,$64999
los angeles,$8000
los angeles,$48999
los angeles,$16999
los angeles,$13999
los angeles,$12999
los angeles,$24446
los angeles,$35
los angeles,$20
los angeles,$8999
los angeles,$49999
los angeles,$49999
los angeles,$50
louisville,$42995
louisville,$17995
louisville,$41995
louisville,$16995
louisville,$54994
louisville,$20999
louisville,$35900
louisville,$4800
louisville,$2950
louisville,$37995
louisville,$15995
louisville,$37995
louisville,$500
louisville,$200
louisville,$100
louisville,$49500
louisville,$400
louisville,$200
louisville,$40
phoenix,$7600
phoenix,$30
las vegas,$300
las vegas,$300
las vegas,$300
las vegas,$32989
las vegas,$300
las vegas,$300
las vegas,$12900
las vegas,$6950
las vegas,$15900
las vegas,$42900
las vegas,$17800
las vegas,$119900
las vegas,$89900
las vegas,$82900
"columbus, OH",$84021
"columbus, OH",$50288
"columbus, OH",$43247
"columbus, OH",$11995
"columbus, OH",$85995
"columbus, OH",$12549
"columbus, OH",$16405
"columbus, OH",$40732
"columbus, OH",$53652
"columbus, OH",$12549
detroit metro,$1
detroit metro,$27995
detroit metro,$29995
detroit metro,$9995
detroit metro,$9995
detroit metro,$17995
detroit metro,$25995
detroit metro,$1395
detroit metro,$29995
detroit metro,$3495
detroit metro,$44995
detroit metro,$32995
detroit metro,$6995
detroit metro,$21995
detroit metro,$2995
detroit metro,$39995
detroit metro,$17995
detroit metro,$22995
albuquerque,$500
san antonio,$10800
denver,$1
denver,$32995
denver,$21999
denver,$55995
denver,$3000
denver,$5000
denver,$3000
denver,$33500
denver,$9950
denver,$10
denver,$75
denver,$5
denver,$9999
denver,$24999
denver,$19995
denver,$39995
denver,$14999
denver,$59995
denver,$39977
denver,$6500
milwaukee,$22495
milwaukee,$24495
milwaukee,$29495
milwaukee,$49988
milwaukee,$24488
milwaukee,$4000
milwaukee,$29977
milwaukee,$32977
milwaukee,$20988
milwaukee,$37988
milwaukee,$4995
milwaukee,$17488
milwaukee,$22488
milwaukee,$15588
milwaukee,$6500
milwaukee,$17588
milwaukee,$22995
milwaukee,$27988
milwaukee,$9995
tucson,$125
tucson,$28300
tucson,$1
tucson,$1
tucson,$1
tucson,$15
tucson,$3200
tucson,$63900
tucson,$20
tucson,$75
tucson,$79950
tucson,$30
tucson,$22300
san diego,$10500
san diego,$150
san diego,$50
san diego,$10500
san diego,$44900
san diego,$28900
san diego,$2500
san diego,$19990
san diego,$59990
san diego,$5468
austin,$3000
austin,$24500
austin,$8995
austin,$900
austin,$30200
austin,$23000
austin,$10
austin,$1500
austin,$3000
austin,$10000
austin,$1
austin,$4495
austin,$1995
chicago,$5500
chicago,$659
chicago,$45000
chicago,$45
chicago,$200
chicago,$100
chicago,$15467
chicago,$14999
chicago,$12299
chicago,$40
chicago,$1
chicago,$1
chicago,$1
"jacksonville, FL",$49877
"jacksonville, FL",$24890
"jacksonville, FL",$46999
"jacksonville, FL",$30900
"jacksonville, FL",$19990
SF bay area,$1
SF bay area,$82888
SF bay area,$59800
SF bay area,$73000
SF bay area,$65900
SF bay area,$89900
SF bay area,$87888
SF bay area,$127407
SF bay area,$84999
SF bay area,$7000
SF bay area,$2502
SF bay area,$2500
SF bay area,$34900
SF bay area,$7495
charlotte,$6140
charlotte,$200
charlotte,$28999
charlotte,$30
charlotte,$67500
charlotte,$8795
charlotte,$3995
charlotte,$26500
indianapolis,$400
indianapolis,$10000
indianapolis,$2500
indianapolis,$25
indianapolis,$9994
indianapolis,$4599
indianapolis,$80000
indianapolis,$12900
indianapolis,$1550
indianapolis,$695
indianapolis,$42000
el paso,$3600
el paso,$8000
el paso,$1000000
el paso,$150
el paso,$3000
el paso,$18980
el paso,$10899
el paso,$24980
el paso,$9899
el paso,$19980
el paso,$15899
el paso,$8900
el paso,$14860
el paso,$14500
los angeles,$33000
los angeles,$33000
los angeles,$10000
los angeles,$47999
los angeles,$48999
los angeles,$50999
los angeles,$1000
los angeles,$10500
los angeles,$8500
los angeles,$215
los angeles,$9500
los angeles,$79995
los angeles,$89995
los angeles,$84995
los angeles,$300
los angeles,$95
louisville,$28999
louisville,$24999
louisville,$14700
las vegas,$5200
las vegas,$5200
las vegas,$32950
las vegas,$1667
las vegas,$1967
las vegas,$1136
las vegas,$4825
las vegas,$3747
las vegas,$1667
las vegas,$8369
las vegas,$1895
las vegas,$1136
las vegas,$1893
las vegas,$1256
las vegas,$9113
las vegas,$8513
las vegas,$2394
las vegas,$662
"columbus, OH",$54240
"columbus, OH",$89995
"columbus, OH",$10000
"columbus, OH",$21316
"columbus, OH",$16495
"columbus, OH",$14995
"columbus, OH",$15910
"columbus, OH",$99995
"columbus, OH",$85995
"columbus, OH",$8995
"columbus, OH",$13445
"columbus, OH",$43247
"columbus, OH",$117193
"columbus, OH",$11995
detroit metro,$12995
detroit metro,$1995
detroit metro,$24000
detroit metro,$3500
detroit metro,$4900
detroit metro,$40419
detroit metro,$9000
detroit metro,$400
detroit metro,$30690
detroit metro,$4800
detroit metro,$4800
detroit metro,$120
albuquerque,$9998
albuquerque,$4000
albuquerque,$25000
albuquerque,$13900
albuquerque,$1800
albuquerque,$1500
albuquerque,$89998
albuquerque,$19900
albuquerque,$174450
albuquerque,$3975
albuquerque,$3975
albuquerque,$900
albuquerque,$2300
albuquerque,$70959
san antonio,$54000
san antonio,$400
san antonio,$6000
san antonio,$3
san antonio,$22500
san antonio,$84995
san antonio,$1
san antonio,$10995
san antonio,$4200
san antonio,$3900
san antonio,$3
san antonio,$9800
san antonio,$250
san antonio,$7500
san antonio,$1
san antonio,$16308
san antonio,$14147
san antonio,$17861
san antonio,$16388
san antonio,$19689
denver,$300
denver,$1
denver,$500650
denver,$500650
denver,$32995
denver,$23995
denver,$425
denver,$10900
denver,$10000
denver,$225
denver,$100
denver,$31988
denver,$55995
denver,$24999
denver,$300
denver,$4000
denver,$95
denver,$14000
denver,$30000
milwaukee,$15588
milwaukee,$19988
milwaukee,$17488
milwaukee,$33988
milwaukee,$12495
milwaukee,$42588
milwaukee,$13588
milwaukee,$19488
milwaukee,$13588
milwaukee,$19988
milwaukee,$54988
milwaukee,$20495
milwaukee,$10995
milwaukee,$68000
milwaukee,$4995
milwaukee,$1
tucson,$48241
tucson,$31500
tucson,$34995
tucson,$18995
tucson,$41551
tucson,$56500
tucson,$33900
tucson,$59910
tucson,$63900
san diego,$1619
san diego,$2494
san diego,$1663
san diego,$6281
san diego,$2076
san diego,$1745
